,dz,overlap,types,nx,ny,status
pf7aoVCtqg1cECn4FzF3,0.1,False,polygon,112.0,112.0,val
z6uGRtvfivtUj1dcg6Ad,0.1,False,shoe-shoe-ellipse-rectangle,112.0,112.0,train
sbXzNTNgxJK9XktONMdp,0.1,False,ellipse-ring,112.0,112.0,test
zoeVinwyfL1omki2KkNe,0.1,False,shoe-polygon-rectangle,112.0,112.0,train
vtxU6IaJ6njJah5HSM8x,0.1,False,circle,112.0,112.0,train
A4qsyaP9zXZ0z8mejHiE,0.1,False,square,112.0,112.0,test
5Hz2qCRNnyLBo7ZCqSg3,0.1,False,rectangle-ellipse-circle,112.0,112.0,train
EXvBNnBOFofgAlSZMEhB,0.1,False,circle-rectangle-ellipse,112.0,112.0,val
mRq8dPsibtQWVvf6SRtT,0.1,False,shoe-rectangle-square,112.0,112.0,val
0PFU0xX94LFlm0DwK0IC,0.1,False,ellipse-circle-square,112.0,112.0,test
ECDc3WJ6wms6kK6Y0m2K,0.1,False,circle-circle,112.0,112.0,train
7GIYCl4Iq8js36A5jWr4,0.1,False,ellipse-polygon,112.0,112.0,val
KS2e0Pyfvg9qNN5Qh1VP,0.1,False,rectangle-ellipse-circle,112.0,112.0,val
6AM675NqLx85RWVif8bY,0.1,False,ring-ring,112.0,112.0,train
tTt3Xejq3Qj148JMK29V,0.1,False,rectangle,112.0,112.0,test
Lhc86UBGkpEZxvMfqpjA,0.1,False,square-rectangle,112.0,112.0,train
IPolbeMb3397x03b9xp1,0.1,False,ring-square-circle-square,112.0,112.0,train
OTpnQns9X3fBV92HHXjN,0.1,False,square-polygon-polygon,112.0,112.0,val
mtJGgHay4qFeUVEC34jA,0.1,False,circle-polygon-polygon,112.0,112.0,train
ohNU6Mij6DsDGI1K6IpG,0.1,False,shoe-circle-ring,112.0,112.0,train
Z2IF6AFNLxJVhqaNFXqD,0.1,False,ellipse-polygon-ring-polygon,112.0,112.0,val
gG3GaEBWazXechuYofKX,0.1,False,shoe-rectangle,112.0,112.0,train
b29GSFVIibekKxmR7VE4,0.1,False,ring-shoe,112.0,112.0,val
RvgqvIBhd90eTUEd3xAj,0.1,False,shoe-circle-rectangle-rectangle,112.0,112.0,val
31EJQztV6WlYKFeq8qwh,0.1,False,shoe,112.0,112.0,train
MDG51T8LcQKAPRHmWEFJ,0.1,False,polygon-shoe-ring-circle,112.0,112.0,train
gMhs4jG8ybtilUVmp6sc,0.1,False,ring-rectangle,112.0,112.0,val
GqwVg5IY4dHE3XA3NAZj,0.1,False,polygon-shoe,112.0,112.0,val
4rCxoYyi3vWP2o3t9Fty,0.1,False,square,112.0,112.0,val
Z2W0YFM3bWzZ0byA96Wx,0.1,False,rectangle-circle-circle,112.0,112.0,train
H6Is4x0JE4VL4nk3WTaO,0.1,False,ring-ring,112.0,112.0,train
xY4xaTAOibMsWj0ihcA4,0.1,False,square,112.0,112.0,train
UqGEPNZj445wekmJ2wrM,0.1,False,circle-circle-polygon-ellipse,112.0,112.0,train
JliX5wws44tRhGzk5lVM,0.1,False,circle,112.0,112.0,test
u4tcEeU4vVakPjZl5xV5,0.1,False,circle-rectangle,112.0,112.0,test
Fn2f5x5t3Zrh2PduvFjc,0.1,False,polygon,112.0,112.0,train
Joxd5Dmc6wiBtu9fPGC4,0.1,False,circle,112.0,112.0,train
X3a3VfmGJMGGTJbb3rf5,0.1,False,square,112.0,112.0,train
oXxSDLOICuZhRAorfHp1,0.1,False,shoe,112.0,112.0,train
5SdSTqmOvN34lsLaBtbl,0.1,False,ellipse-ellipse,112.0,112.0,test
5zGXqcw3nb24dcY0Pn8i,0.1,False,square-ring-ring,112.0,112.0,train
Qpr7lrO5Ar2g8t8oDdjs,0.1,False,ring,112.0,112.0,test
nhKnDeBZkgEaHXGecPtZ,0.1,False,shoe-ellipse-ring,112.0,112.0,train
P9zVSthfbFbtgCPblQnt,0.1,False,ring-rectangle-ellipse-polygon,112.0,112.0,train
5sExtKaJ6HphmlT7uQWp,0.1,False,polygon-rectangle-rectangle,112.0,112.0,test
pmEYOPGoJMXOSE8EiRHi,0.1,False,ellipse-circle,112.0,112.0,test
C7dm0YxzHNMmpET6wr64,0.1,False,ellipse-ellipse-circle-rectangle,112.0,112.0,train
v6020jHMkjxi0OEdzDmj,0.1,False,rectangle,112.0,112.0,test
dAhE96txOQVXdfbyXXnk,0.1,False,circle-circle-ring,112.0,112.0,train
PoBBs89SnAWau6Xxcgwu,0.1,False,square-circle,112.0,112.0,test
3UDbCYbPQlboRGETIbsl,0.1,False,rectangle-ring-rectangle,112.0,112.0,train
QC4bFLMzIQLTRtdb42ZU,0.1,False,ellipse-shoe-polygon-square,112.0,112.0,val
M1SRngK5si3DiWH0mPMi,0.1,False,shoe-ring-polygon,112.0,112.0,train
GAMAywI6r6Bg8Gfzize8,0.1,False,ellipse,112.0,112.0,train
8BWMl5LL6oj2um4JAzKK,0.1,False,circle,112.0,112.0,train
0AKChFKuQF4mLR2Lz1Kd,0.1,False,shoe-rectangle-ellipse,112.0,112.0,train
6U5KAnbd5megoJBpVl4d,0.1,False,ring,112.0,112.0,train
DELLkAipfS4KC9043bI5,0.1,False,circle-shoe,112.0,112.0,train
TpC3MhfE37fbKuQd8AK0,0.1,False,rectangle-polygon-square,112.0,112.0,train
Od3KEswFkvFmYQlqyNqy,0.1,False,rectangle-circle-ellipse,112.0,112.0,train
PSb2PIcbV0ECEIpn6jU3,0.1,False,rectangle,112.0,112.0,train
OCoNCpb8iuJH8KkHSMmx,0.1,False,shoe-ring,112.0,112.0,test
S7lba0If5aYuvBBREPMd,0.1,False,rectangle-shoe,112.0,112.0,val
3SMdM8agPkBO502txgKj,0.1,False,square-circle,112.0,112.0,test
Qtg3f1Co0b0gZLqX5ExH,0.1,False,ellipse,112.0,112.0,test
sFVjeNhg15Ofaaq4LrI5,0.1,False,ellipse-ellipse-square,112.0,112.0,train
Iu4gQqhHZSVvVZGW4JYL,0.1,False,polygon-shoe-shoe,112.0,112.0,train
3rZ9fOEdH4CZnlTEYQC9,0.1,False,rectangle-shoe,112.0,112.0,train
rC0mD9d9plIHaiNEM72s,0.1,False,square-ring-shoe-shoe,112.0,112.0,train
pc5cl9x5yAaii98OtdBt,0.1,False,ellipse-ellipse-ring,112.0,112.0,train
XEQe6QGgTEPF49Eywzqe,0.1,False,circle,112.0,112.0,val
BUs8OKPnTHEpYWjbPNCx,0.1,False,circle,112.0,112.0,train
H0jiG4mjTyVHBly7t3KX,0.1,False,polygon-ring-ring,112.0,112.0,train
zXAznzWZp9pp0RlsASM1,0.1,False,ring,112.0,112.0,train
LwHfPZu5lzBKKHcb2LQ7,0.1,False,ring-ellipse-ring,112.0,112.0,train
283EOLuj68Uizss2ZtSV,0.1,False,square-rectangle-ring,112.0,112.0,train
q0bi6ppYqcSlPexUT8Xj,0.1,False,polygon-polygon,112.0,112.0,train
VJ5m9NuEIlqse7l1gKBs,0.1,False,ellipse-ring,112.0,112.0,val
S2ZlKq57Cdng0i968qFl,0.1,False,ring-rectangle,112.0,112.0,train
UHuw1ORtInabx6C3F18e,0.1,False,circle-rectangle,112.0,112.0,test
bjXGuDLXo2EA71XL9lk2,0.1,False,circle,112.0,112.0,train
jGitNnWxvG3JoAiimTX2,0.1,False,ring-ellipse,112.0,112.0,train
1wDDMfSmYRLmdAFm4u44,0.1,False,circle-polygon-circle,112.0,112.0,test
DoOsfBifFP1SjxYsKUEn,0.1,False,polygon-circle-circle,112.0,112.0,test
qpn4JKlDGPPwsyj0JPj2,0.1,False,ring-shoe-shoe-polygon,112.0,112.0,val
SPkBCqlNXwso6hVHfR6K,0.1,False,polygon-rectangle-ring-ring,112.0,112.0,train
uCtRXZAMQJhlBSbOX2hl,0.1,False,square-ring-shoe,112.0,112.0,test
kwMDaS7hlF8tB83thq3m,0.1,False,shoe,112.0,112.0,train
VqRIemBf5ObVvqllGLpI,0.1,False,square-ellipse-polygon,112.0,112.0,val
cKel7Ry4vujCrc0h7C4V,0.1,False,ellipse-shoe-square-rectangle,112.0,112.0,val
b85SSj05PscvniI4laSK,0.1,False,rectangle-rectangle,112.0,112.0,train
KiiRksmfOGc45Kro3UCU,0.1,False,ellipse-polygon-ring,112.0,112.0,train
cthYJjx1fVD4fglsBGr7,0.1,False,polygon-ellipse-polygon,112.0,112.0,train
L1433bFXBJQnaC7Hmyy2,0.1,False,square-ellipse-polygon-ellipse,112.0,112.0,train
9F2nQuWKJhHruTLrhfhC,0.1,False,ellipse-circle-square-square,112.0,112.0,train
gvLRgmC0m7HiDQylzYEj,0.1,False,ellipse-rectangle,112.0,112.0,train
ll7QvCJFEFOJ0JRYnXKO,0.1,False,ring-rectangle,112.0,112.0,train
A1DHJcmWM89P2BojdfTm,0.1,False,circle-rectangle-polygon-ellipse,112.0,112.0,train
0vngwvnXvapMS7bWrnQV,0.1,False,rectangle,112.0,112.0,train
iEbffgbgibM9CFpVIiad,0.1,False,shoe,112.0,112.0,test
MJoP7ZMdxX42F6sukmF3,0.1,False,ellipse,112.0,112.0,train
prQThI4S9XGOpmKK8B7s,0.1,False,circle,112.0,112.0,test
BxuVNLOjBxq2Kt0xx8c3,0.1,False,rectangle-circle-rectangle-square,112.0,112.0,train
CmmN4FtEbIlfAfs3mZA1,0.1,False,ring-ellipse-rectangle-shoe,112.0,112.0,val
ffIreNZei09Ph5wNroLV,0.1,False,ellipse-ring-rectangle-polygon,112.0,112.0,train
T6TXUx9CM7E0jp4eaKkN,0.1,False,polygon-polygon-circle-ellipse,112.0,112.0,train
6tUZ38hGPgaGSAta07JR,0.1,False,ring-polygon-rectangle,112.0,112.0,test
uoNw7gm9BHsuRX65xOO2,0.1,False,rectangle-rectangle,112.0,112.0,train
VdpzMc3hiE221C8KbQ0M,0.1,False,ring-square-polygon-rectangle,112.0,112.0,train
xOaxe0HV4k334BEbX4ir,0.1,False,shoe-ellipse-ellipse-shoe,112.0,112.0,train
wMVCTxqrGgaekvhoPxUz,0.1,False,polygon,112.0,112.0,train
W12NSyyzdJZGgOBT6hzw,0.1,False,ellipse-ring-square-polygon,112.0,112.0,train
ftAGOV9FSuTF4jUxtDxh,0.1,False,ellipse-ring,112.0,112.0,test
V0LOMpypLjXPELwAHaNy,0.1,False,rectangle,112.0,112.0,val
LzmtU6ZoVz7icj1AfbGS,0.1,False,ring-ring,112.0,112.0,train
3pXIphZ6qeocgPilsdhU,0.1,False,square-polygon,112.0,112.0,train
firIrQoljHlso8oVazKz,0.1,False,shoe-polygon-rectangle-square,112.0,112.0,test
hQ4A4Y2cyb7J1AT31gEC,0.1,False,ring-polygon-ring-rectangle,112.0,112.0,train
mDrLbQLlNAyEtnUSfdXY,0.1,False,circle-shoe-ring-circle,112.0,112.0,train
iHAR2Flr3psoBrGn8wuj,0.1,False,rectangle-shoe-circle-square,112.0,112.0,test
AomQZg2eiSNlEapW6v68,0.1,False,shoe,112.0,112.0,train
JxkmopKNE0YSYaXWkluf,0.1,False,ellipse-polygon-square-rectangle,112.0,112.0,val
wmYHtdAx6nOX9qY7qyox,0.1,False,circle,112.0,112.0,train
1QJwpOyKP6wc8i1ToM7N,0.1,False,circle-rectangle-ring,112.0,112.0,train
5jEdRgF3YZNXjOMtvSL5,0.1,False,ring,112.0,112.0,val
yLWgW7CfJnGamTq5wZdD,0.1,False,shoe-ring-shoe-ring,112.0,112.0,train
W6I3O87VbGlswuQg5Exu,0.1,False,polygon-ring,112.0,112.0,train
0OIdACnqUslINEWtEUjp,0.1,False,ring,112.0,112.0,val
f7v3zzBaPEupni0hFY8b,0.1,False,polygon-circle-polygon-ellipse,112.0,112.0,train
aTtJSxhO0OKHBThWNrD8,0.1,False,circle,112.0,112.0,train
UR5Z45R7L2MWpIijPQTv,0.1,False,polygon-ellipse-ellipse,112.0,112.0,train
ijTy2AudgveTZu94KQOR,0.1,False,ellipse-polygon-circle-shoe,112.0,112.0,test
ufZoBQDmMpH2B8lT3VWc,0.1,False,circle-polygon-rectangle,112.0,112.0,train
k4rlwFO6NwACU2Sj9XjA,0.1,False,circle-circle-ellipse-ellipse,112.0,112.0,train
REWbiRrnvIN6ElqoVkMb,0.1,False,polygon-ring,112.0,112.0,train
OWnZjykzTyICCcrSjJJ3,0.1,False,circle-shoe-rectangle,112.0,112.0,test
DZJAcimOgSbuTAK6T6Sb,0.1,False,shoe-shoe,112.0,112.0,train
Kz8ipheG4NI4kzkU8fyg,0.1,False,ring,112.0,112.0,train
Z8yTOZk1LHQK1JaiIFKB,0.1,False,polygon-square-square,112.0,112.0,val
GbRdcGM1Eg6SsaJRebMp,0.1,False,ring-shoe,112.0,112.0,train
NnBM1My6c7wqJgFwGLTU,0.1,False,polygon-ring,112.0,112.0,test
kPiqJmepTnfxUeb3ZQGy,0.1,False,rectangle-polygon-ellipse-square,112.0,112.0,val
5CJXXyZsrfJooI1hoSIR,0.1,False,rectangle-ring-square-circle,112.0,112.0,train
aVaXhcqCZ9zSAtVnYodb,0.1,False,ring-square-ring,112.0,112.0,train
61WTiAcPY3qEkAFQaoPj,0.1,False,square-ellipse,112.0,112.0,train
bWVc0bZeBBLo2h4Sn69U,0.1,False,polygon-shoe-shoe,112.0,112.0,train
1yK0TVS8OPttP0rllb7s,0.1,False,rectangle-circle,112.0,112.0,val
yPjtQqnnQ368JogGjHIY,0.1,False,circle-shoe-circle,112.0,112.0,train
hBabEItOsLlkZvpChxyY,0.1,False,polygon-ring-square,112.0,112.0,train
yAgJagmHOKb3xzuCot9O,0.1,False,square,112.0,112.0,test
VWljehfdrMev6AcBjb25,0.1,False,ellipse-rectangle-circle,112.0,112.0,train
9yxWLTDvOJ5Y256bBspj,0.1,False,shoe,112.0,112.0,val
ug0WPuyde1aRYKtKQSHM,0.1,False,shoe-ring,112.0,112.0,train
vnI8ppxqXuKdkasqRxID,0.1,False,ellipse-square-ring,112.0,112.0,train
1IZw73FWSGCRtJhAem00,0.1,False,circle-shoe-shoe,112.0,112.0,train
C4zVa7a6YI3FrJdWIGAx,0.1,False,shoe-circle-rectangle-shoe,112.0,112.0,test
5Uti5yPHIeFvV5e4hQuu,0.1,False,ellipse-polygon-square,112.0,112.0,train
LptXUhrajI3NYGpN4s3y,0.1,False,square-rectangle-ellipse,112.0,112.0,train
G2TQNeUqKjIJboHd3I7u,0.1,False,ring-ellipse-shoe,112.0,112.0,test
XcT04o4Te4B4nUCAWjbE,0.1,False,ring-polygon-ring,112.0,112.0,test
rdxsfhCmsuxzDNSJn4Gv,0.1,False,shoe-rectangle-shoe,112.0,112.0,test
tzePsVxnegG6Eld717tv,0.1,False,polygon-circle,112.0,112.0,train
QFiZqH2FdAtnV7w1S4Ow,0.1,False,circle-ring-ellipse,112.0,112.0,train
ydRVhKhOzDUj3nSW55x7,0.1,False,ring-square,112.0,112.0,test
uQYevfrvqVaLcpi8A4ZK,0.1,False,polygon-square,112.0,112.0,train
e5LGbTiIIrQG7gAyma2Q,0.1,False,circle-square,112.0,112.0,test
IfJcdAhooYTZwEIApe6P,0.1,False,ellipse-shoe-shoe-square,112.0,112.0,val
BgsXgYbs8zlrOTdhGTtc,0.1,False,square-rectangle-square-ring,112.0,112.0,train
LayVg21gKdBkirkQC13g,0.1,False,ellipse-ring-polygon-square,112.0,112.0,test
PZwsLIVoB0nQvEJNN1bB,0.1,False,shoe-ellipse,112.0,112.0,test
suYG9Wg3Hb2tQO4MlcY1,0.1,False,ring-rectangle-shoe,112.0,112.0,train
rq8dkyAcszjChkF8NLkM,0.1,False,shoe-square-ring-polygon,112.0,112.0,test
3nYQ25J5pIxRg32BplLx,0.1,False,circle,112.0,112.0,val
XBeyBDvcyOPSuSP9dQot,0.1,False,ellipse,112.0,112.0,train
orfrLAciGpiCOrRrUgkY,0.1,False,ellipse-square,112.0,112.0,val
4Fy9dnUmiECNTWOvlvE9,0.1,False,square-ellipse-square-circle,112.0,112.0,test
S2ATZqOnaLLuLyVnZnit,0.1,False,ellipse-shoe,112.0,112.0,val
aaxXKYS9GOcDmwvnBucj,0.1,False,shoe-shoe-rectangle-rectangle,112.0,112.0,train
T64cmyxX5tV4j5rMJyJc,0.1,False,ring,112.0,112.0,train
fQYGTFPBjJ1aq5FES52E,0.1,False,square-ring,112.0,112.0,train
qFl9pqNbmYEBrS2JDagU,0.1,False,rectangle-circle-ring,112.0,112.0,train
jD4QbltoNQjHfIrTvuGw,0.1,False,shoe-ellipse-ellipse-circle,112.0,112.0,test
CX6TBtrkjbXjriF7rQJS,0.1,False,circle,112.0,112.0,val
l6nwFMdbuIotzMU3WvkZ,0.1,False,circle-circle-ring,112.0,112.0,train
EVftNL8mwGZyYtBrxkRj,0.1,False,circle-polygon,112.0,112.0,train
G6LhZLvcTaRZ4XlPklpI,0.1,False,square,112.0,112.0,train
eeBZii7RvRejnjF49yLw,0.1,False,ellipse-polygon-circle,112.0,112.0,train
McXFmHGMeJylQSGxqqiP,0.1,False,circle,112.0,112.0,train
MkpBcdumDciW0nzGAAyv,0.1,False,ring,112.0,112.0,train
w6yxzjlNNdwcEqzCXICf,0.1,False,square,112.0,112.0,train
yKW4tkwr8yuY6iK8eenL,0.1,False,polygon-polygon-ring,112.0,112.0,val
cUgy0EmnKTh0R3qXA9rW,0.1,False,ellipse-square-square,112.0,112.0,test
BCldae78u7qtjpasa39n,0.1,False,polygon-ellipse-square-shoe,112.0,112.0,test
XLott2KNQ2aH0r3GeTJT,0.1,False,ellipse,112.0,112.0,test
0y9XUIZkKcVTP6YrGR9I,0.1,False,shoe-square,112.0,112.0,train
CUU4HgGXUIth3rEhV2TE,0.1,False,circle-square-rectangle,112.0,112.0,val
UWJv0wr0RWXlxCbOREuT,0.1,False,rectangle-square,112.0,112.0,val
zs6hnUMIE2WbGZBWcW3a,0.1,False,ring-shoe,112.0,112.0,test
TC0JLIqF8u1jA3LmPPZP,0.1,False,ellipse,112.0,112.0,test
A7014ts0ndKvKtM8jNlx,0.1,False,circle-square,112.0,112.0,train
xE4JqkwxYZ7Fn5A9z0VU,0.1,False,ellipse-ellipse,112.0,112.0,train
kzpOrAkxHrsWwTkHbcC1,0.1,False,ellipse-circle-circle,112.0,112.0,train
QW0uaGlIqHxr3avsRhdh,0.1,False,ellipse,112.0,112.0,train
lF2wt3s7C4D4tBnS1x8W,0.1,False,shoe-ellipse,112.0,112.0,train
0wByazkZhuHBJHWOcbLj,0.1,False,circle,112.0,112.0,val
oEEYjNnm6BSGSdAuXstk,0.1,False,circle-square,112.0,112.0,train
oO5ZHPP8f89ZXOvhrNLs,0.1,False,ring,112.0,112.0,train
e5YudFJwxlDzEPwSr5i1,0.1,False,ring-rectangle,112.0,112.0,train
ADZCHZHEltkyayNcCCDR,0.1,False,ellipse-circle,112.0,112.0,train
Iq5GmuogymKaJ6H0bISg,0.1,False,ellipse-rectangle-shoe-square,112.0,112.0,train
hoaosQP34w0PuZLPAynB,0.1,False,rectangle-ellipse,112.0,112.0,val
pUtZ4tMNQGzzjfgF6Muk,0.1,False,rectangle-shoe,112.0,112.0,val
X9JDPY5FJ0F7w81cRclr,0.1,False,polygon,112.0,112.0,train
SOFYO25hwsSOiCo48TIU,0.1,False,rectangle-ellipse-ellipse-polygon,112.0,112.0,test
YdV33VVASWYf1anJJfyQ,0.1,False,circle-ring-rectangle-shoe,112.0,112.0,test
v0MPMKbGcTStRGM6LUlC,0.1,False,shoe-ring-polygon,112.0,112.0,test
LqnzKT0SKsK77Z8KPuow,0.1,False,polygon-polygon-circle,112.0,112.0,train
5Y0LCniLdodTy0lyqzOS,0.1,False,circle-circle,112.0,112.0,train
K6WRsupueC3VRT6qjEUY,0.1,False,polygon-ring,112.0,112.0,val
L9U5oGocmVcrc3XZqX0t,0.1,False,shoe-ring-circle,112.0,112.0,test
EdeJyQUVOkXtvXBYq1mE,0.1,False,square-ellipse-ellipse,112.0,112.0,train
gMT061W7BxqkqXQ7pxHC,0.1,False,circle,112.0,112.0,train
9zRyeoNPrWhr2AufOryr,0.1,False,polygon,112.0,112.0,train
wWFgdXM6XIGyv9OoTraL,0.1,False,ring-polygon-rectangle-rectangle,112.0,112.0,train
DCLWKPjDTAVm9RF4YyAu,0.1,False,shoe-rectangle,112.0,112.0,val
M5fkhIjF5d2A13CZSAm5,0.1,False,circle-ring,112.0,112.0,train
M7x7y7RJsCjm024i2ijz,0.1,False,square-ring,112.0,112.0,test
9KbLlaV9GLRRUHerwYA9,0.1,False,ring-rectangle-polygon,112.0,112.0,train
mMmnZ4DOceTdpY4FwOdM,0.1,False,square-ring-circle,112.0,112.0,train
phUW1mURybGvLsM3Nbtq,0.1,False,ring-rectangle-ellipse-polygon,112.0,112.0,test
K8mMnn5JEYBTwoUhRr3E,0.1,False,ring-polygon-ring,112.0,112.0,train
iJ4LTQKswgQrXtxftEpP,0.1,False,polygon-square-polygon,112.0,112.0,train
RrwLrssBt5cpE49TVF3Q,0.1,False,square-polygon-shoe-ring,112.0,112.0,train
M3CZXP3dVURQFKpFXYNM,0.1,False,shoe,112.0,112.0,train
gsHBpLwzZI35Z4BslpBN,0.1,False,rectangle-rectangle-polygon-ellipse,112.0,112.0,test
Kc4025kNwd7g74A6naER,0.1,False,polygon-ellipse,112.0,112.0,test
pNGCfOI3mT4qU9ojXiBI,0.1,False,shoe-ellipse-ring,112.0,112.0,train
dkU0s8fxmmb2cZhxyloS,0.1,False,shoe-polygon-rectangle-square,112.0,112.0,train
LhJm537zqvYjPP66x1ot,0.1,False,ring,112.0,112.0,train
8cWwngWwevdPZzUEowm5,0.1,False,polygon,112.0,112.0,val
p0EBcquWUqPGw8sCPXeP,0.1,False,shoe-ellipse-polygon-circle,112.0,112.0,val
DYRi5GOSyh0suALqmCLQ,0.1,False,ellipse-ring-shoe-ring,112.0,112.0,train
970ouCv16IQdmn9kQslD,0.1,False,ellipse-rectangle,112.0,112.0,train
f4QlwjdOyhmWYOvdAP2W,0.1,False,ring-square-ellipse,112.0,112.0,val
2XcxZjAucsY8O5NHrBCd,0.1,False,ellipse-ellipse-polygon,112.0,112.0,train
BSsjSb5TNfQcQA1ip9fP,0.1,False,shoe-ellipse-polygon,112.0,112.0,train
2YIsg0Gg9oCYMC6UxCuH,0.1,False,shoe,112.0,112.0,train
hAtCWFitLp1o3s1RSDkT,0.1,False,circle,112.0,112.0,train
HE7MU4tKTrom9GsFm8v9,0.1,False,circle-circle,112.0,112.0,val
IbAZECvCgbA2mktppqy0,0.1,False,rectangle,112.0,112.0,train
8VUq02VR5UhygjIKr0iw,0.1,False,polygon-square-polygon,112.0,112.0,train
K9Khy7WisZRuNp2JrBBy,0.1,False,square-rectangle,112.0,112.0,train
UbbTUi5HWmb5sboETNHH,0.1,False,ring-circle-square-square,112.0,112.0,train
HrBhT95GZUpmBWF8q51q,0.1,False,square-square-rectangle,112.0,112.0,train
TJloyzadYESIayDjovju,0.1,False,ring-shoe-rectangle-ellipse,112.0,112.0,val
Bi9NZCvNtZh1JOGHe2zC,0.1,False,circle,112.0,112.0,test
nCDbGi6CEWGIzoAT6QiB,0.1,False,square-ellipse-polygon-ellipse,112.0,112.0,val
d3YxxIo9SlccnQSONkFt,0.1,False,circle,112.0,112.0,train
iWieA7hIixHuy7nICwWW,0.1,False,ring-polygon,112.0,112.0,train
QBDNDG8lvkpWoOQHWtZA,0.1,False,circle,112.0,112.0,train
lggqrG7Li7CCO2rUoj9y,0.1,False,shoe-square,112.0,112.0,val
DtYgrk27CrpelKx2dvkd,0.1,False,polygon-circle-polygon,112.0,112.0,test
BxuX92XJWOGxcfetNHJS,0.1,False,circle-polygon-shoe-polygon,112.0,112.0,train
Pq7XyhL0xfc0uYbbYoUh,0.1,False,rectangle-shoe-ellipse-polygon,112.0,112.0,train
MgZPgI4ORMzOFMxsZawv,0.1,False,circle,112.0,112.0,train
MMQIkWuqboRflFJ3DJWp,0.1,False,square-ring,112.0,112.0,train
ApITpN5tBitD3f8y4FLo,0.1,False,ring-circle-ring,112.0,112.0,train
Xu6tXJXlnjiN3QuccIdo,0.1,False,ring-square,112.0,112.0,train
miofIxGtqWdKu9vGMNYj,0.1,False,square-shoe-ellipse,112.0,112.0,train
ZDs9m4Os37rhmkvwaESN,0.1,False,rectangle-polygon-ring,112.0,112.0,train
u48kY9QfOALhZfBxdd1L,0.1,False,polygon-circle-shoe-square,112.0,112.0,test
i5hftc8OzcM0FY7Q7Qej,0.1,False,shoe-rectangle-rectangle-shoe,112.0,112.0,val
fM7LOOsy4x88gvw0eLAj,0.1,False,polygon,112.0,112.0,test
GcCwb2qrbedsTK5tgNCl,0.1,False,shoe,112.0,112.0,train
DQpLENK8spfYEjUcEfcn,0.1,False,circle,112.0,112.0,train
cKne293rlZTSYez16MHZ,0.1,False,ellipse,112.0,112.0,val
DxwJUCC41s8eZeI9g0kV,0.1,False,shoe,112.0,112.0,val
RQKQL3WXOEpLOTrTWYmv,0.1,False,ellipse,112.0,112.0,train
FebLYKXpBUj5UUBT4bLW,0.1,False,ellipse,112.0,112.0,test
zX0mjW8LCNxjh7FkohDe,0.1,False,ring-rectangle,112.0,112.0,train
ewONggBrboaNPwDNpmjQ,0.1,False,shoe,112.0,112.0,train
T8Skfus8eUkYbodb4dlq,0.1,False,rectangle,112.0,112.0,val
UlJB0GzDsJsUytSsAcSW,0.1,False,square,112.0,112.0,train
VA2KLMa2yxwjYgH8cdA1,0.1,False,circle,112.0,112.0,val
kGnEvSpw3Q4pBsLuzCcq,0.1,False,shoe,112.0,112.0,train
WDaVE5rj28k2wLbUD5xj,0.1,False,polygon,112.0,112.0,train
uLDarzZUt8TFT1KePoaN,0.1,False,polygon-ring,112.0,112.0,val
ESJWzbAqmKkJEdjcrvt5,0.1,False,shoe-polygon,112.0,112.0,train
5jsFkqyIgc7aHuFus6Xv,0.1,False,square-ring-shoe,112.0,112.0,train
1tWP2ilOTrM1B5Ki6FlX,0.1,False,ring-polygon-ring,112.0,112.0,test
Trxl2rihs6cfZi1qYXpO,0.1,False,ellipse-rectangle,112.0,112.0,train
avNRASjPnMjZmIyZbEGX,0.1,False,circle-rectangle-square-square,112.0,112.0,test
WvSmQISOqu7cL8EOJXTD,0.1,False,rectangle,112.0,112.0,train
uLY0yqNYaZQrwIhW4cPH,0.1,False,polygon-rectangle-ellipse,112.0,112.0,train
fYzovJ7aMYNElWbiUxrG,0.1,False,polygon-rectangle-rectangle-ellipse,112.0,112.0,test
r4V8CTuP3ZexADBz9Iz2,0.1,False,ellipse-rectangle-shoe-rectangle,112.0,112.0,val
LX73RaxugHJqCAvW1emw,0.1,False,circle-shoe-ellipse,112.0,112.0,train
2QEdEk36OG4hRM9Xv1RC,0.1,False,shoe-ellipse-ring-circle,112.0,112.0,test
3lHoSwru991g2nGT0r1j,0.1,False,ellipse,112.0,112.0,val
AtVCFOp3kaoVKk1cajwk,0.1,False,circle-shoe,112.0,112.0,train
zaRd8x7Yb79VfWTjtJb7,0.1,False,rectangle,112.0,112.0,train
vj8QReGdPXfwJlVrFuYH,0.1,False,ring-polygon-circle,112.0,112.0,train
pYAZuyRnepq6Uw2LDyzK,0.1,False,shoe,112.0,112.0,train
jYGBqFdbZ6LSFoxZ2D5J,0.1,False,polygon,112.0,112.0,train
lEF4OQV1NL40cruZnjUx,0.1,False,square,112.0,112.0,train
58DiB1ty5lNT77sbBKYL,0.1,False,circle-shoe,112.0,112.0,train
NKzK5dPgvuJn0qo0nAxb,0.1,False,circle-ellipse-rectangle,112.0,112.0,train
9wCvuSyPCW6fU6TxscYV,0.1,False,square-rectangle-shoe,112.0,112.0,test
BaDpAWn6yZrPHevLg7Ah,0.1,False,circle,112.0,112.0,train
2bDfNYlpdIEdBWfGPEeL,0.1,False,ellipse-shoe-shoe,112.0,112.0,train
xWQyyVvebiOJneUtrc7H,0.1,False,ellipse,112.0,112.0,test
