,dz,overlap,types,nx,ny
6SeevJcZ8wV5iPvXra82,0.1,False,polygon-ellipse-square-polygon,112.0,112.0
bIpq4WFtHmAJRlNiHqCk,0.1,False,polygon-square-ring,112.0,112.0
LOaGyQiiEQrXthzSWsQB,0.1,False,shoe-polygon-square,112.0,112.0
sGta1NUXbJOYDc20bJXJ,0.1,False,ellipse,112.0,112.0
QYjv7Wx2spTV9C0SMXf7,0.1,False,ring-circle-ellipse,112.0,112.0
qsdos8rSU6SWN2gPN96I,0.1,False,circle-square-shoe,112.0,112.0
wdczWc9X6fD62y6DvBL9,0.1,False,polygon-polygon-shoe,112.0,112.0
OW1Wzra1eSd3XJLs57A7,0.1,False,rectangle-shoe-square,112.0,112.0
7GReJhxbkK8t6uElVZx3,0.1,False,circle,112.0,112.0
gRPXSOsGf5ZBArJUTd2p,0.1,False,shoe-rectangle-rectangle,112.0,112.0
HVxLsgLxxFsSsLSQh1PU,0.1,False,rectangle-circle-ellipse-ring,112.0,112.0
WvCr152rLEjsGzkvVW72,0.1,False,ellipse-rectangle,112.0,112.0
GpyARETrTDG3snb70XKR,0.1,False,ring-rectangle-ellipse,112.0,112.0
6VBzWP1dCayBqOMEpEfX,0.1,False,square-square,112.0,112.0
ysmEeOCVhvHBYOeaPSC1,0.1,False,square,112.0,112.0
MRvb48pGSVMT2tJoU2KN,0.1,False,rectangle-ring-polygon,112.0,112.0
onRdNdhVx9RQ1yNlGphN,0.1,False,square-square,112.0,112.0
3xTKjGb6qTdKZwSaXNGZ,0.1,False,square-polygon-circle-square,112.0,112.0
9J7iOv2qpBGmnn20DXty,0.1,False,square-ring-polygon-polygon,112.0,112.0
2lZe3VBWLNd7Hg88kROy,0.1,False,ellipse-shoe-square-circle,112.0,112.0
Q05oY8JSjxqPokNJ9zBJ,0.1,False,square-circle-polygon-shoe,112.0,112.0
gaoK35cHz1rtr9C3H7i9,0.1,False,square-circle,112.0,112.0
aQTUXGbK3GlWFn4o621a,0.1,False,rectangle,112.0,112.0
6FAS7lCENuv1VhnFEue6,0.1,False,polygon,112.0,112.0
iELmwvdKieAL7d3eDn6h,0.1,False,ring-ring,112.0,112.0
bESYBmQv4MkhYhIW4DuU,0.1,False,square-polygon-square-polygon,112.0,112.0
jLS929gNCfOIVmZsPig8,0.1,False,circle-square-circle,112.0,112.0
NelM8ArWBT2NiBq6wvmi,0.1,False,square-ring-ellipse,112.0,112.0
Rfxp7l9yVmYrryWH9VeM,0.1,False,polygon,112.0,112.0
kknJGldOn4fpdRcLCam1,0.1,False,shoe-circle-ring,112.0,112.0
nc0jYLryXeOjxFFC6sfb,0.1,False,rectangle-shoe-circle,112.0,112.0
0wWymsdU9RiPjeiXEspf,0.1,False,ring,112.0,112.0
DigKbSjjMEc6II2AAzys,0.1,False,polygon-square-polygon,112.0,112.0
ZK6dJkrLrL7k7o5FtqGQ,0.1,False,circle-circle-shoe,112.0,112.0
yBTQyzcrPObNEQrOkH1U,0.1,False,ring-rectangle-square-square,112.0,112.0
E2FodUvyx29wDSMSJrWS,0.1,False,ellipse-square-polygon,112.0,112.0
px1vbbXX0aKDgw38SnGg,0.1,False,ring-rectangle-circle-square,112.0,112.0
oVGqwlGYugvJgCwTydNG,0.1,False,ellipse,112.0,112.0
gIEMxnJcRxvjEiOU6MWs,0.1,False,shoe-polygon-ring-circle,112.0,112.0
eoEJlIKq9bJupF6Wgr1t,0.1,False,square-ellipse,112.0,112.0
7TNEFRTzacMAYpZeWgNi,0.1,False,circle-ellipse-polygon-ellipse,112.0,112.0
8bBh9mIHvToutPLYWnBM,0.1,False,polygon-ellipse,112.0,112.0
2YKRjX2XajZvCVwaNpLY,0.1,False,square-ellipse-ring,112.0,112.0
ihyB23cCd1viLHznxkxS,0.1,False,shoe,112.0,112.0
lMTjcm0nlPs6SlEKiXiR,0.1,False,circle-ring-ellipse,112.0,112.0
vamXcQp9IqcqHCPO1pjx,0.1,False,ellipse,112.0,112.0
TGWNk2M2C0kcYrO3wXdp,0.1,False,ring-square,112.0,112.0
bGhsAbUc7iEv4KDGvRV7,0.1,False,polygon,112.0,112.0
FxNcMutoXf3DdnUlAlzZ,0.1,False,square-circle-rectangle-square,112.0,112.0
D2Ca8pf0gsPV7fldf63y,0.1,False,ellipse-polygon-ellipse,112.0,112.0
U6sqO0a0XFHhH88uTkvd,0.1,False,rectangle-polygon,112.0,112.0
0NXCWum5qLPHBBEYyxm0,0.1,False,ellipse,112.0,112.0
iyVRco7IzmOCF90bkMAQ,0.1,False,shoe,112.0,112.0
xWkmVlIMjizrvuwAtxm3,0.1,False,shoe-ellipse-shoe,112.0,112.0
6UJolpDZyibK2PqJABTk,0.1,False,circle-polygon-polygon-ellipse,112.0,112.0
tGQr4B8xEUrufK7fJXbl,0.1,False,ring-circle-ellipse,112.0,112.0
GLbitbl4RJDih3jrPjH4,0.1,False,ellipse-ellipse-circle-shoe,112.0,112.0
cwUdJwN4NpWWVWHQXzN3,0.1,False,ring-ellipse-circle,112.0,112.0
SJte9xlCOqLKMRyYtefp,0.1,False,polygon-ellipse-circle,112.0,112.0
XqOm5Y85qmxzEjy0tBk5,0.1,False,ring-rectangle-ring-square,112.0,112.0
tjTa4Dypb0ueaBHVmThv,0.1,False,ellipse,112.0,112.0
WcqCZNcNuUZGR33bj3WV,0.1,False,square-ellipse-polygon,112.0,112.0
EBkWguNg98Jv3AEOo5Oi,0.1,False,shoe,112.0,112.0
ytqoD715cEj22aA41YEi,0.1,False,ring-circle-ring-circle,112.0,112.0
k9lDixsbrxSYzo5p65PJ,0.1,False,ring,112.0,112.0
RCBiCKW6gAbQSfW6KIRv,0.1,False,ellipse,112.0,112.0
x5v2tokCrxE189vSLN9x,0.1,False,square-circle,112.0,112.0
6OSXdIgpf3y4SW5leb03,0.1,False,rectangle-square-square-circle,112.0,112.0
b9qw3EirVUw137bfrChn,0.1,False,polygon,112.0,112.0
COWNrYO3FlJDVeJuX9l5,0.1,False,polygon-circle,112.0,112.0
obfAIypm0yxz3DCgXkGd,0.1,False,polygon-square,112.0,112.0
Dn4aI6mG07LnsefNy4b8,0.1,False,square-ellipse-square,112.0,112.0
aSdjSZN9AoUiNSr1oA9b,0.1,False,ellipse-polygon-ellipse-rectangle,112.0,112.0
YoRytfKiS44AXezTIsMh,0.1,False,shoe-polygon,112.0,112.0
PIZcxJ3msNl7FfPl0wA2,0.1,False,ellipse-shoe-rectangle,112.0,112.0
PQh2NEkC4w86uvmBPmUs,0.1,False,circle-polygon-square-polygon,112.0,112.0
y8seUInaLLwqf13kmm2k,0.1,False,rectangle-ring-polygon,112.0,112.0
jsOOK0Zex1uNrwHgw8Cs,0.1,False,square-rectangle,112.0,112.0
jB8iUQd7FzO2Wsyl6r95,0.1,False,shoe,112.0,112.0
lkV3CnzQlUWz0VMhPPfk,0.1,False,rectangle-shoe-ellipse-rectangle,112.0,112.0
8d4b5aGWBMhXXYr2kwda,0.1,False,polygon-rectangle-ring-ellipse,112.0,112.0
XgAD3w2ubV0X4FH9LM7u,0.1,False,polygon-ring-rectangle,112.0,112.0
lQ5FNZqgwIInjPG8xjEH,0.1,False,rectangle-polygon,112.0,112.0
N3C1oCbXHi5bGqZeE6Z7,0.1,False,rectangle-circle-square-ellipse,112.0,112.0
pQNv5SdiHkptiLOzARuy,0.1,False,circle-shoe-shoe-shoe,112.0,112.0
WJgbKHQbPSTV0PErhDVJ,0.1,False,rectangle-square,112.0,112.0
IpiaTPg7JY5vB4SFTmix,0.1,False,polygon-circle-polygon,112.0,112.0
EnRSA9A9sjw3LvSOOmOn,0.1,False,shoe-ellipse-rectangle,112.0,112.0
OzRGdY6aqWOlx66xmxkJ,0.1,False,square-polygon-square,112.0,112.0
VYjqtL7Yd3iLrejCNJiA,0.1,False,rectangle-shoe,112.0,112.0
RvvURIEYYqhagb88AuZk,0.1,False,rectangle-circle-rectangle,112.0,112.0
txOH7S04gmFq2QNYQN8A,0.1,False,rectangle-ellipse,112.0,112.0
qdT3EXBJmST5Pb5EQ8t7,0.1,False,circle,112.0,112.0
ujVvOE0uCzJuGEQOW7rs,0.1,False,polygon-circle,112.0,112.0
CWdHdYvT5xhl2dbnAY82,0.1,False,square-rectangle,112.0,112.0
hEB6T3rLFUuLdLTZ3PgX,0.1,False,ellipse-ellipse-polygon-ellipse,112.0,112.0
jzWBQoTPW7b0iErCNW6x,0.1,False,polygon-ellipse-ring-square,112.0,112.0
PLdrFvwAicGOEQSqkncn,0.1,False,rectangle-circle-rectangle,112.0,112.0
Hfbva6B0y15CAEUmnVf6,0.1,False,rectangle-square-ellipse-rectangle,112.0,112.0
cfuu9PyM5vQ7Th6SkCO7,0.1,False,rectangle-circle-ellipse,112.0,112.0
dt8dA9EbVgHg7F10SaLE,0.1,False,circle,112.0,112.0
B2QiY5kHJOBm27VpHH9O,0.1,False,circle-ellipse,112.0,112.0
2kjVQMTVIR0VD98m8BLf,0.1,False,square-square,112.0,112.0
imRECvaQd0cbzFRFZdu1,0.1,False,rectangle,112.0,112.0
3yVUp7kg3zX4tCJynorL,0.1,False,ellipse-ring-ring-polygon,112.0,112.0
9UFAQMIR5F8kQfAbNqr4,0.1,False,polygon-square,112.0,112.0
xRAuq00pzuWSrq5t5bu8,0.1,False,polygon-polygon-polygon,112.0,112.0
fU4pEWaJDH6DpEKQ557b,0.1,False,rectangle-rectangle,112.0,112.0
qG53sbg6NZ50YxYyDAxi,0.1,False,square-ring,112.0,112.0
GkjpsQM8M21aaHqkF4E2,0.1,False,square-ring,112.0,112.0
YVDAVUeWR0c39v7tIy1T,0.1,False,shoe-circle-shoe,112.0,112.0
WDaVE5rj28k2wLbUD5xj,0.1,False,polygon,112.0,112.0
iM04zL17qqiDfaNBw8rS,0.1,False,ellipse-rectangle-shoe-polygon,112.0,112.0
BOwFt2YrapJa7D3FqtpP,0.1,False,polygon-rectangle,112.0,112.0
kezQy1jOrohm9eDZpX4d,0.1,False,shoe-shoe-circle-rectangle,112.0,112.0
b6ekKAdeM86nOzaK0FYq,0.1,False,rectangle-square,112.0,112.0
Iz0WLMYQXsbaA3fQ3oV2,0.1,False,shoe-ring-rectangle,112.0,112.0
g0aPecgfEsx4rCODE4cf,0.1,False,ring,112.0,112.0
WwImObeAD5b50CTjUavC,0.1,False,ellipse-square-rectangle-rectangle,112.0,112.0
77lOxopQtLPvTdvBlhTv,0.1,False,shoe-circle,112.0,112.0
WiqGAROOdT5KJGJpXPWZ,0.1,False,square,112.0,112.0
myKWcf8cMF03ddDQ7kFi,0.1,False,square-rectangle-shoe,112.0,112.0
5gmVp55aFe3WRcEMYrjV,0.1,False,ellipse,112.0,112.0
gqVyYK12sq8kVG5T6WQb,0.1,False,rectangle-polygon,112.0,112.0
zHWNg6cku9fy6vObVVYn,0.1,False,rectangle-ring-polygon-square,112.0,112.0
xqN6XtUBt1BhQKE5dSGV,0.1,False,circle-polygon-ellipse-square,112.0,112.0
chg2wzI0YwHZ6pLQ566d,0.1,False,ellipse-square-rectangle-circle,112.0,112.0
GyZvjmjp1iGYPVcVOiyQ,0.1,False,polygon-rectangle-ring,112.0,112.0
MEmCX98OVvQFyEFybCeE,0.1,False,shoe,112.0,112.0
HP4aLulzrDVeCPNjMGJ9,0.1,False,circle-ring,112.0,112.0
a724uml6F2UxKqGMYkqf,0.1,False,ring-rectangle,112.0,112.0
8fMYSGFqVbZUrfH95lqU,0.1,False,rectangle-ellipse-shoe-circle,112.0,112.0
sUdll8MdDmN6GJAKWoLZ,0.1,False,rectangle-ellipse-polygon,112.0,112.0
jyLvUSOW4VfKZAjKxMNF,0.1,False,ring,112.0,112.0
I7j9aV3ASsXJI7GhQYMu,0.1,False,ring-square,112.0,112.0
YNzqWnfC4IW9GU6x8dwJ,0.1,False,polygon-polygon-square-circle,112.0,112.0
ussF6g0N4I1LZsXdpwYN,0.1,False,ring,112.0,112.0
hvtblaLoKblADrDFoTeH,0.1,False,ellipse-shoe-circle,112.0,112.0
70euealRxnNKtGeLBoki,0.1,False,rectangle,112.0,112.0
jbENozJMPyQJ1GNBgNPn,0.1,False,ellipse,112.0,112.0
FRdmWJGmrPSinvgNGlNj,0.1,False,ellipse,112.0,112.0
SzeytDgSWayFFguRf3IP,0.1,False,polygon-circle,112.0,112.0
rheJFB9rNAyDMBQd4NUO,0.1,False,ring,112.0,112.0
Eflx2EopuoBDFDS77pip,0.1,False,circle-circle-ring,112.0,112.0
DELLkAipfS4KC9043bI5,0.1,False,circle-shoe,112.0,112.0
rC0mD9d9plIHaiNEM72s,0.1,False,square-ring-shoe-shoe,112.0,112.0
XdYN0CITyvO7m9DNlq3r,0.1,False,circle-circle-rectangle,112.0,112.0
tw8cgwD9xhk8aetHL3R1,0.1,False,ellipse-ellipse-shoe-ellipse,112.0,112.0
J2aTY7wLrIWvwmix5N2A,0.1,False,shoe-rectangle-ellipse-rectangle,112.0,112.0
ylYLXOaEdpgwh2AG17yh,0.1,False,shoe,112.0,112.0
DXDAkxsIRSXrgGbszzHi,0.1,False,polygon-polygon-polygon-polygon,112.0,112.0
I0tVxy8pBcY1dYTFF7Io,0.1,False,square-square-square-ellipse,112.0,112.0
TT543UGOvFap65FwIgDq,0.1,False,ellipse-ellipse,112.0,112.0
BZ4nqAI07BKV3fiIgXRS,0.1,False,ellipse-ring-rectangle-ring,112.0,112.0
cDM1aGk2iLUY7ekH7KxF,0.1,False,circle,112.0,112.0
1aLpkrIlKoEhUbnDxeBL,0.1,False,rectangle-shoe,112.0,112.0
xZwDPTreHEcLUguJmMWd,0.1,False,shoe-ring-ellipse-polygon,112.0,112.0
ncxtZuXnQ9xIsDhqMWiG,0.1,False,ellipse-ellipse,112.0,112.0
dkXIg8BBsKa4gSVpp7cJ,0.1,False,ring-shoe,112.0,112.0
FFhsgXNWnGmUyRwxi0UH,0.1,False,square-ellipse,112.0,112.0
VTktiBcpw2AIBx1jQxER,0.1,False,shoe-polygon-shoe,112.0,112.0
iKfDYtneeh9g0qskATPv,0.1,False,rectangle,112.0,112.0
Cz2psdAPSy8NmXCBCNAi,0.1,False,square-polygon-rectangle-circle,112.0,112.0
BTXcr0TcP5bc08sqa55z,0.1,False,ellipse,112.0,112.0
ET7kSWz6U0U74UExybdc,0.1,False,shoe-polygon-ellipse,112.0,112.0
hAtCWFitLp1o3s1RSDkT,0.1,False,circle,112.0,112.0
qKJTa24k3kdWZAsBtTo9,0.1,False,ring,112.0,112.0
1lnRYcgoUDWDubcnE9eR,0.1,False,polygon,112.0,112.0
eivIlIo7TRHxWQ1qbAoc,0.1,False,circle-ring-polygon-rectangle,112.0,112.0
D6tLeBw0jfvPEmrVepoA,0.1,False,polygon-square,112.0,112.0
FIAQV8LqhTA1Ju5v0oAV,0.1,False,rectangle,112.0,112.0
VsCjHr6AbpX8NWOodXwH,0.1,False,polygon-ellipse,112.0,112.0
YhwaTle3e0szrM1Rq0P0,0.1,False,polygon,112.0,112.0
UBXt21qSPg0ZSeERMdg8,0.1,False,polygon-square,112.0,112.0
7L8Os4tcSHIRszCMql3x,0.1,False,rectangle,112.0,112.0
tJdE0cRQBl3nEOpJMCEI,0.1,False,circle-square-rectangle,112.0,112.0
UEULg0hmf5iOZ37JOGJS,0.1,False,ring-ellipse-rectangle-polygon,112.0,112.0
fLudfHDh8LDJsFddqb5e,0.1,False,square,112.0,112.0
BZ28f6JJ4ZbIB3AM29zi,0.1,False,rectangle,112.0,112.0
AWuydcGbmZQVVHgo7JUq,0.1,False,ellipse-ellipse-ring-polygon,112.0,112.0
9gcEuwCFf68mjpxTk71Y,0.1,False,ellipse,112.0,112.0
LFx2jp5rGQl0zKcbYifp,0.1,False,polygon-square,112.0,112.0
e2hyzfSsJjcFj1T5sxcZ,0.1,False,ring,112.0,112.0
55G96OCvaZbplyRhXH5Z,0.1,False,shoe-shoe-ring,112.0,112.0
CJ8mChs3CUmZfy1CJMT1,0.1,False,shoe-rectangle,112.0,112.0
5IdV4hUfsCKLDooHtI3f,0.1,False,polygon-shoe,112.0,112.0
bsKLqFccV2J4YxH2VKTj,0.1,False,circle-circle-rectangle,112.0,112.0
0Z5M73k0tcJY7oJQzUUm,0.1,False,ellipse,112.0,112.0
TbFvpJKQfzGjQxDeTTPU,0.1,False,ring,112.0,112.0
WqYLi7uni8NpQ1TCF77T,0.1,False,polygon-shoe,112.0,112.0
Gj9jpfhrneDlXCQtMnke,0.1,False,square-square-square,112.0,112.0
cEsaQi5HIaQTDmTIF8yu,0.1,False,shoe-rectangle,112.0,112.0
vR5nWofTwxDPu4vLXirO,0.1,False,circle-shoe-polygon,112.0,112.0
jA613p5znlJ74Pe3ZyXf,0.1,False,polygon,112.0,112.0
1bUXUVYhfuto2n5e0Rjr,0.1,False,shoe-ellipse-ellipse,112.0,112.0
Xlh1oYEeY0oWIaidhW6y,0.1,False,ellipse,112.0,112.0
IgOSUAnXffYz5LNtsEXS,0.1,False,circle-square-square,112.0,112.0
C0dmb6Nvsz8wgCPeRcf9,0.1,False,shoe-ring-ring,112.0,112.0
rC6BwufmKUyPFNNKAd19,0.1,False,ellipse-polygon,112.0,112.0
JHtaPcmR4iTqk6w8lpF1,0.1,False,shoe-rectangle-shoe,112.0,112.0
Lp5XNsaqiekLa0L5Qt6q,0.1,False,circle-circle,112.0,112.0
8XlOUDEw3dOaz0Aq9sNc,0.1,False,shoe-rectangle-shoe,112.0,112.0
MEJIGw4D7lEuDehTfx9r,0.1,False,ellipse-square-polygon,112.0,112.0
Gz4MkA0oqKX7TT9CuxEL,0.1,False,rectangle-ellipse-shoe-ring,112.0,112.0
ZLW4UIxmZzy0aDIx5SxY,0.1,False,shoe-shoe-circle,112.0,112.0
0bGMX1US2Am8Cy4TCMmg,0.1,False,circle-square,112.0,112.0
WvSmQISOqu7cL8EOJXTD,0.1,False,rectangle,112.0,112.0
I4GvYpKy315L4aElmZzF,0.1,False,polygon-circle,112.0,112.0
V3x6flrAaJVml4nuBMAm,0.1,False,ring,112.0,112.0
UXxq8gtqWXbkseRCeNug,0.1,False,shoe-circle-square-polygon,112.0,112.0
2WVuQQnWIaV1g0syY4ed,0.1,False,shoe-ellipse-square,112.0,112.0
1Q2hsKBG67AdJc5dNqfh,0.1,False,shoe,112.0,112.0
dx1yHkIfb66jdHaTe5SY,0.1,False,rectangle-rectangle-ring-rectangle,112.0,112.0
TH3TLsLusISExnEFQ4y9,0.1,False,polygon,112.0,112.0
rk5LY39vVrRu7wltT4Gw,0.1,False,shoe,112.0,112.0
9E7573rgZmHCqX9qux6R,0.1,False,ellipse-circle,112.0,112.0
1Ru8l6pAn0F8YVjUp2HO,0.1,False,rectangle-ring,112.0,112.0
fYzovJ7aMYNElWbiUxrG,0.1,False,polygon-rectangle-rectangle-ellipse,112.0,112.0
tAJhjLNCOiC5K1co4bW9,0.1,False,circle-ellipse,112.0,112.0
ECfrt5K43scx2duIZW9z,0.1,False,shoe-circle-circle,112.0,112.0
gOlt3OuAkIuwEaxdh0fm,0.1,False,circle-rectangle,112.0,112.0
NqU2u5bNjhSMsqQJJ8D2,0.1,False,rectangle-polygon-rectangle,112.0,112.0
NmhYq3yHhBJoZ4DzR4wX,0.1,False,ring-polygon-ellipse-rectangle,112.0,112.0
YNDXjJwrIXDdntX1mRs9,0.1,False,rectangle-ring-square,112.0,112.0
cEV2RC5mpMl7wKNqc338,0.1,False,circle-ellipse-polygon-rectangle,112.0,112.0
UtQTYOczXyRF0OyMQDPp,0.1,False,shoe-circle-rectangle,112.0,112.0
DqCF0UgNuJB5WNBnHgaB,0.1,False,ellipse-ring-circle,112.0,112.0
a6YCw7fsulTt7fnjXbtj,0.1,False,square-square,112.0,112.0
O69jOSmo8DHSTnZ0NQDx,0.1,False,polygon-circle-polygon,112.0,112.0
UQC15VzAzePJwyCOGgLi,0.1,False,circle,112.0,112.0
sXxedD0tTKz51OGFWPBf,0.1,False,shoe,112.0,112.0
4PbkzvzqIKiWHXupSOmc,0.1,False,polygon-polygon-ring-polygon,112.0,112.0
ro5vF8SyjfVCdhH1Nz3l,0.1,False,square-circle,112.0,112.0
HTdBd0WrjhrQkRgTihlM,0.1,False,polygon-square,112.0,112.0
TWZF0OkJp40OhW15u72X,0.1,False,square,112.0,112.0
esYchKn54w2ghJaBuEXd,0.1,False,ring-ellipse-ring-ellipse,112.0,112.0
QELTtw65IldxXg0nZjPo,0.1,False,circle,112.0,112.0
QFiZqH2FdAtnV7w1S4Ow,0.1,False,circle-ring-ellipse,112.0,112.0
ndSpUT9316RdvJr8TwRn,0.1,False,rectangle-rectangle-rectangle,112.0,112.0
dRbRV0mAZwcXxask4WIr,0.1,False,ring-circle,112.0,112.0
WPBCNbTX5BkyvowwBumS,0.1,False,ring,112.0,112.0
PSb2PIcbV0ECEIpn6jU3,0.1,False,rectangle,112.0,112.0
U1sMrHvW8zxtUoRSeAL7,0.1,False,circle,112.0,112.0
kk9BbPpOPbt6nbkqPJDM,0.1,False,ring-shoe,112.0,112.0
NfAb5Vrw0FkUBvqH6ttO,0.1,False,ring-polygon,112.0,112.0
NbMMROfqLaMtVdbz0Gk9,0.1,False,ring-shoe-circle-square,112.0,112.0
N21rXNDe5v8yQCLLw9oQ,0.1,False,ellipse-square-ellipse-ring,112.0,112.0
kikwnbFmI7EMWNGvQ1bP,0.1,False,ring-polygon,112.0,112.0
qhZ4x0zhX81cY6F8IuuX,0.1,False,rectangle-ellipse,112.0,112.0
T09HFszx7NXe7OIr93WB,0.1,False,ellipse-rectangle,112.0,112.0
NNUDEZ66AirSVUwHfh0J,0.1,False,ring-ellipse-circle-ring,112.0,112.0
Dr9lhwDRdOa4eBu7R8d5,0.1,False,shoe-rectangle,112.0,112.0
ZkMqwpzIwKZgMkw8nHKZ,0.1,False,circle-circle-ring-circle,112.0,112.0
8Ceoyfkivc2TSLFVD2Gd,0.1,False,rectangle-square-rectangle-square,112.0,112.0
ezi3MLWkOFRsM9DCXlND,0.1,False,square-polygon-polygon-rectangle,112.0,112.0
0Zz5QrmNh78r8iybQeAZ,0.1,False,rectangle-rectangle-ellipse-ring,112.0,112.0
ZMADQuLhGICtidd0oK0n,0.1,False,shoe-ellipse-ring,112.0,112.0
OmnZmQiDiVPY7U2VBokd,0.1,False,square,112.0,112.0
vg5wOkOWfPLb0Zoxxx02,0.1,False,circle,112.0,112.0
Rd0eYC20phnQzF8w4oeh,0.1,False,ring,112.0,112.0
dWpHLFFwnHOQbwGyzQdS,0.1,False,square-polygon-square-ellipse,112.0,112.0
xQkl5lIJaExNNiHMUomo,0.1,False,ring-shoe-ring-ring,112.0,112.0
pPFcwaRNQuN22ZYf3YZI,0.1,False,ring-ellipse-polygon,112.0,112.0
uvgw4bv9ZWX2riVxkXeU,0.1,False,ring,112.0,112.0
cyakZm0ufvA3ZUb230Oc,0.1,False,shoe-shoe-circle,112.0,112.0
dwkMMIyOlf61Hw8u97nb,0.1,False,square-circle,112.0,112.0
QrwYCYx4apONttncGFFt,0.1,False,shoe,112.0,112.0
qOIZsK0WzaIZYIlaVCTd,0.1,False,rectangle-ring-circle-rectangle,112.0,112.0
3XD3XaqTVvM3WssXJ9nd,0.1,False,circle-polygon-square,112.0,112.0
cIKYvwv5mIgK8KUyN7Ed,0.1,False,rectangle-square-circle,112.0,112.0
t4o0gVtqYsboQLiUHFao,0.1,False,ring-shoe,112.0,112.0
0xhI3WHHyCUfXRKaReoH,0.1,False,shoe-circle,112.0,112.0
pTwUfNHNgF5KvXwr9GYT,0.1,False,polygon-square-square,112.0,112.0
rCUiwGiODnPuR2puG1Dh,0.1,False,ring-polygon-ring-rectangle,112.0,112.0
0Um8APzYiOj6l6j079Gv,0.1,False,polygon,112.0,112.0
dU0tFV9IqibrSt6KYqoh,0.1,False,polygon,112.0,112.0
S48iVjfvYlR5374lhebD,0.1,False,shoe-square,112.0,112.0
43OPAWVZ5aG7149tosuL,0.1,False,shoe-shoe-square,112.0,112.0
QpxPEIx4K1X5fVbS73xc,0.1,False,square-ring-rectangle-polygon,112.0,112.0
hGpIAsM3hMl5VQWy7RAJ,0.1,False,ring,112.0,112.0
88tnDtZyISojPchEq7Ni,0.1,False,circle,112.0,112.0
kCkPFLO7IpwF9gVwx7NR,0.1,False,shoe,112.0,112.0
JvQP2K8LOEvnusyl9rvf,0.1,False,ellipse-polygon-shoe-shoe,112.0,112.0
4lqJGozocZuYK6hzG0uB,0.1,False,circle-polygon-polygon-square,112.0,112.0
xxIkuXXUdUYuDDHVJyQc,0.1,False,shoe-ellipse-circle,112.0,112.0
DTrsf9NTeWnI0xWicpUg,0.1,False,rectangle-square-ring-ellipse,112.0,112.0
T5DkUC6Fm4hDNhufqU9j,0.1,False,square-ring,112.0,112.0
5L3F4KHwfqtKEq29EJVw,0.1,False,shoe-polygon-ellipse-circle,112.0,112.0
A6nps4QuH4bMwm7wN0Cz,0.1,False,square-ring-polygon-rectangle,112.0,112.0
dT6cI3cbCvqXYQbhc2J4,0.1,False,square-square-ring-rectangle,112.0,112.0
ZCM74r8xSHrtXZ02QYrq,0.1,False,circle-polygon-polygon,112.0,112.0
RY0bDMTxvNqX28pZTJGA,0.1,False,square-rectangle,112.0,112.0
bE1JUtmec3rruAVAEJx9,0.1,False,rectangle-square,112.0,112.0
GIsNgn2V7wEjeKZuj5jz,0.1,False,rectangle,112.0,112.0
QJhjygzCrqAC8cBkE5AV,0.1,False,rectangle-rectangle-circle-ellipse,112.0,112.0
kEj0PcMsWZPb5TwaHf2H,0.1,False,ellipse-square-square-shoe,112.0,112.0
Pu7s8wcTc3jHzOpfweWu,0.1,False,shoe-circle-shoe,112.0,112.0
Gx9vKYShKBLlWafhHBdy,0.1,False,square,112.0,112.0
QKv8UvaxMemMWzDo0taJ,0.1,False,square-rectangle-shoe,112.0,112.0
ZRmqnkl6tbKlSfTwPhen,0.1,False,ellipse-ring-square,112.0,112.0
IVPMr64cVP68NWsC8eAq,0.1,False,ellipse-ring,112.0,112.0
O6rDJS0yG7vR7QijEJjn,0.1,False,square-polygon,112.0,112.0
eR9vjcaRdce4OKsrrVBK,0.1,False,ring-square-square,112.0,112.0
SCYVPzIiZRGnzjGmIBVy,0.1,False,ellipse-ring-circle-polygon,112.0,112.0
2EVnhRoaY6xWU15XXL9G,0.1,False,polygon-rectangle-square,112.0,112.0
NEMCdcU6QMy6ggQn0zpO,0.1,False,polygon-ring,112.0,112.0
nEzYCmgNNz0rEzUkFmWh,0.1,False,square,112.0,112.0
dFRZjpl2ll9LYB52meED,0.1,False,ring-ring,112.0,112.0
ZBTrtjfFFwp76ytfyUH2,0.1,False,rectangle-polygon,112.0,112.0
35AZpRfuaVKClokR8blU,0.1,False,rectangle-shoe,112.0,112.0
rL6e2hapHbbnmxFgKSxc,0.1,False,ring-ellipse-square-rectangle,112.0,112.0
I8uZxSvYh1aOL8XKd346,0.1,False,circle-ring,112.0,112.0
qtMiwsSz8C0Sknsop3kz,0.1,False,circle-ring-shoe,112.0,112.0
qXlG4uXRqcsQdXlptRAK,0.1,False,ellipse,112.0,112.0
QbvwROGgL9waVJHirzcg,0.1,False,ring-ellipse-shoe-square,112.0,112.0
aWWc4ZFnRWzeKlO34mCr,0.1,False,shoe,112.0,112.0
zyFXOxpC2LOiRhG2k2dW,0.1,False,ellipse-rectangle-shoe,112.0,112.0
EbvINQZTlEPRxXVpPcZL,0.1,False,rectangle-square,112.0,112.0
aespbIqXFkKEuqn5EQLb,0.1,False,square,112.0,112.0
VNRXtfv6wOkL2rVEY308,0.1,False,circle,112.0,112.0
SZX3C3xO4vrxITtzWAIH,0.1,False,ring,112.0,112.0
tJQOkAsax3PWocKT5ImR,0.1,False,rectangle-rectangle-ellipse-polygon,112.0,112.0
at2CPwYbJo9Iqb0L13kJ,0.1,False,shoe-rectangle,112.0,112.0
